game_date,sport_key,home_team,away_team,source,commence_time,home_ml,away_ml,draw_ml,home_price_decimal,away_price_decimal,draw_price_decimal,home_spread,away_spread,home_spread_ml,away_spread_ml,home_spread_price_decimal,away_spread_price_decimal,total_line,over_ml,under_ml,over_price_decimal,under_price_decimal,home_score,away_score,result,season
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_ee_open,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_fi,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_fi_open,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_fr,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_fr_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_ie,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_ie_open,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_it,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_it_open,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_nl,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_nl_open,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_no,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_no_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_open,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_ro,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_ro_open,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_se,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_se_open,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,fanduel,2026-08-23 17:41:00+00,-154,142,,1.6494,2.42,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,fanduel_open,2026-08-23 17:41:00+00,-162,136,,1.6173,2.36,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,atg,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,atg_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,bet365,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-185,155,1.5405,2.55,8,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,betmgm,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-185,150,1.5405,2.5,8,-118,-102,1.8475,1.9804,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,betrivers,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-186,150,1.5376,2.5,8,-121,-118,1.8264,1.8475,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,betrivers_ca,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,betrivers_ca_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,caesars,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-178,150,1.5618,2.5,8,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,draftkings,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-180,148,1.5556,2.48,8.5,-103,-117,1.9709,1.8547,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,fanatics,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-185,150,1.5405,2.5,8.5,100,-120,2,1.8333,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,fanduel,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-184,152,1.5435,2.52,8.5,-100,-122,2,1.8197,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,hardrock,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-165,155,1.6061,2.55,8.5,110,-120,2.1,1.8333,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,maverick_games,2026-08-23 18:10:00+00,-111,-119,,1.9009,1.8403,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,maverick_games_open,2026-08-23 18:10:00+00,-111,-119,,1.9009,1.8403,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,mybookie,2026-08-23 18:10:00+00,-182,153,,1.5495,2.53,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,mybookie_open,2026-08-23 18:10:00+00,-174,147,,1.5747,2.47,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,paf,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,paf_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,parx,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-186,150,1.5376,2.5,8,-121,-118,1.8264,1.8475,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,pinnacle,2026-08-23 18:10:00+00,-102,-109,,1.9804,1.9174,,-1,1.5,147,-241,2.47,1.4149,7.5,-136,116,1.7353,2.16,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,pinnacle_open,2026-08-23 18:10:00+00,-102,-109,,1.9804,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,pmu,2026-08-23 18:10:00+00,-113,-134,,1.885,1.7463,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,pmu_open,2026-08-23 18:10:00+00,-113,-134,,1.885,1.7463,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,rushbet,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,rushbet_open,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,tenbet,2026-08-23 18:10:00+00,,,,,,,,,,,,,8,-112,,1.8929,,,,,2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_au,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_au_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_be,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_be_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_de,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_de_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_dk,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_dk_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_ee,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_ee_open,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_fi,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_fi_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_fr,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_fr_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_ie,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_ie_open,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_it,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_it_open,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_nl,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_nl_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_no,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_no_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_open,2026-08-23 18:10:00+00,-104,-121,,1.9615,1.8264,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_ro,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_ro_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_se,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Chicago White Sox,New York Mets,unibet_se_open,2026-08-23 18:10:00+00,-103,-118,,1.9709,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,atg,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,atg_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,bet365,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,110,-130,2.1,1.7692,9,100,-120,2,1.8333,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,betmgm,2026-08-23 18:10:00+00,,,,,,,-2.5,2.5,180,-220,2.8,1.4545,9,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,betrivers,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,112,-136,2.12,1.7353,9,-112,-127,1.8929,1.7874,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,betrivers_ca,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,betrivers_ca_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,caesars,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,110,-130,2.1,1.7692,9,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,draftkings,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,113,-136,2.13,1.7353,8.5,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,fanatics,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,110,-135,2.1,1.7407,8.5,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,fanduel,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,115,-138,2.15,1.7246,8.5,-124,102,1.8065,2.02,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,hardrock,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,120,-130,2.2,1.7692,8.5,120,115,2.2,2.15,,,,2026
2026-08-23,baseball_mlb,Houston Astros,The Athletics,maverick_games,2026-08-23 18:10:00+00,105,210,,2.05,3.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,The Athletics,maverick_games_open,2026-08-23 18:10:00+00,-200,149,,1.5,2.49,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,mybookie,2026-08-23 18:10:00+00,115,-134,,2.15,1.7463,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,mybookie_open,2026-08-23 18:10:00+00,107,-126,,2.07,1.7937,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,paf,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,paf_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,parx,2026-08-23 18:10:00+00,,,,,,,-1.5,1.5,112,-136,2.12,1.7353,9,-112,-127,1.8929,1.7874,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,pinnacle,2026-08-23 18:10:00+00,-178,159,,1.5618,2.59,,-2,3,151,-297,2.51,1.3367,7,-242,193,1.4132,2.93,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,pinnacle_open,2026-08-23 18:10:00+00,-178,159,,1.5618,2.59,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,pmu,2026-08-23 18:10:00+00,-225,143,,1.4444,2.43,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,pmu_open,2026-08-23 18:10:00+00,-225,143,,1.4444,2.43,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,rushbet,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,rushbet_open,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,tenbet,2026-08-23 18:10:00+00,,,,,,,,,,,,,9,-110,,1.9091,,,,,2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_au,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_au_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_be,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_be_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_de,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_de_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_dk,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_dk_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_ee,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_ee_open,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_fi,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_fi_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_fr,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_fr_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_ie,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_ie_open,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_it,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_it_open,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_nl,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_nl_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_no,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_no_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_open,2026-08-23 18:10:00+00,-195,155,,1.5128,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_ro,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_ro_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_se,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Houston Astros,Athletics,unibet_se_open,2026-08-23 18:10:00+00,-190,155,,1.5263,2.55,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,atg,2026-08-23 18:10:00+00,-109,-112,,1.9174,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,atg_open,2026-08-23 18:10:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,bet365,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-180,150,1.5556,2.5,8.5,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,betmgm,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-190,155,1.5263,2.55,8.5,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,betrivers,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-167,138,1.5988,2.38,8.5,-113,-106,1.885,1.9434,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,betrivers_ca,2026-08-23 18:10:00+00,-108,-110,,1.9259,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,betrivers_ca_open,2026-08-23 18:10:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,caesars,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-178,150,1.5618,2.5,8.5,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,draftkings,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-175,144,1.5714,2.44,8.5,-108,-112,1.9259,1.8929,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,fanatics,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-180,145,1.5556,2.45,8.5,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,fanduel,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-178,146,1.5618,2.46,8.5,-114,-106,1.8772,1.9434,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,hardrock,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-165,155,1.6061,2.55,8.5,-110,100,1.9091,2,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,maverick_games,2026-08-23 18:10:00+00,-112,-118,,1.8929,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,maverick_games_open,2026-08-23 18:10:00+00,-111,-119,,1.9009,1.8403,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,mybookie,2026-08-23 18:10:00+00,-188,157,,1.5319,2.57,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,mybookie_open,2026-08-23 18:10:00+00,-173,146,,1.578,2.46,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,paf,2026-08-23 18:10:00+00,-109,-112,,1.9174,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,paf_open,2026-08-23 18:10:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,parx,2026-08-23 18:10:00+00,,,,,,,1.5,-1.5,-167,138,1.5988,2.38,8.5,-114,-107,1.8772,1.9346,,,,2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,pmu,2026-08-23 18:10:00+00,-121,-124,,1.8264,1.8065,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,pmu_open,2026-08-23 18:10:00+00,-122,-122,,1.8197,1.8197,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,rushbet,2026-08-23 18:10:00+00,-110,-113,,1.9091,1.885,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,rushbet_open,2026-08-23 18:10:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,unibet,2026-08-23 18:10:00+00,-110,-113,,1.9091,1.885,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,unibet_au,2026-08-23 18:10:00+00,-109,-112,,1.9174,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,unibet_au_open,2026-08-23 18:10:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Kansas City Royals,Detroit Tigers,unibet_be,2026-08-23 18:10:00+00,-109,-112,,1.9174,1.8929,,,,,,,,,,,,,,,"",2026
